ownerName,ownershipStatus,dataConfidenceTier,dataConfidenceScore,actionabilityGate,recordCount,protectedIpCount,legalOwnerRecordCount,breederSignalRecordCount,relevantIpRecordCount,isCompanyProfile,isParentRollup,entityLikeName,publicOrgName,companyWebsite,companyContactUrl,topCrops,topJurisdictions,candidateParent,candidateParentBasis,candidateParentEvidenceUrl,rawEvidenceRoles,rawEvidenceExamples,confidenceReasons,auditIssues,recommendedNextStep
Alan D. Ewen,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Plum 2,QZ 1 | FR 1,,,,cpvoBreeder:2,CPVO: 2005-07-21 - Plum - HENGPRAL - 1011871.0 (FR) (cpvoBreeder) | CPVO: 2005-01-01 - Plum - Hengpral - 1011871 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Zanzi Fruitgrowing Equipment Srl,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Plum 2,QZ 1 | FR 1,,,,cpvoBreeder:2,CPVO: 2003-12-12 - Plum - T.C. SUN GRADIPLUM - 1008365.0 (FR) (cpvoBreeder) | CPVO: 2003-01-01 - Plum - T.C. Sun Gradiplum - 1008365 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Vita Maroc,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apricot 2,FR 1 | QZ 1,,,,cpvoBreeder:2,CPVO: 1999-01-01 - Apricot - Tadla - 0058188 (cpvoBreeder) | CPVO: 1999-01-01 - Apricot - TADLA - 58188.0 (FR) (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Station de Fresno,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Plum 2,QZ 1 | FR 1,,,,cpvoBreeder:2,CPVO: 1995-08-29 - Plum - FORTUNE - 68884.0 (FR) (cpvoBreeder) | CPVO: 1995-01-01 - Plum - Fortune - 0068884 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Kelvie Mac A.D.,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Pear 2,QZ 1 | FR 1,,,,cpvoBreeder:2,CPVO: 1967-05-03 - Pear - WILLIAMS ROUGE - 91352.0 (FR) (cpvoBreeder) | CPVO: 1967-01-01 - Pear - Williams rouge - 0091352 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Shurtleff Blair,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Olive 2,US 2,,,,cpvoBreeder:2,CPVO: 2012-09-18 - Olive - HIDshurtleff - 12925836_2 (cpvoBreeder) | CPVO: 2010-10-29 - Olive - HIDshurtleff - 12925836_1 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Karataeva E'L'Vira Petrovna,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Pear 2,RU 2,,,,cpvoBreeder:2,CPVO: 2011-12-27 - Pear - KARATAEVSKAYa - 31084 (cpvoBreeder) | CPVO: 2000-02-03 - Pear - KUPAVA - 31083 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Navarro Luis,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-12-21 - Citrus - Safor - 12457676 (cpvoBreeder) | CPVO: 2010-12-21 - Citrus - GARBI - 12457675 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Juarez Jose,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-12-21 - Citrus - Safor - 12457676 (cpvoBreeder) | CPVO: 2010-12-21 - Citrus - GARBI - 12457675 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Aleza Pablo,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-12-21 - Citrus - Safor - 12457676 (cpvoBreeder) | CPVO: 2010-12-21 - Citrus - GARBI - 12457675 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Cuenca Jose,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-12-21 - Citrus - Safor - 12457676 (cpvoBreeder) | CPVO: 2010-12-21 - Citrus - GARBI - 12457675 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Julve Jose Manuel,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-12-21 - Citrus - Safor - 12457676 (cpvoBreeder) | CPVO: 2010-12-21 - Citrus - GARBI - 12457675 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Pititto Antonio,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:2,CPVO: 2014-05-30 - Raspberry - ERIKA - 000945-2011 (cpvoBreeder) | CPVO: 2010-03-16 - Raspberry - Erika - 12075346 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
D. Snipes,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Apple - SCARLET SPUR - 2009072 (cpvoBreeder) | CPVO: Apple - SCARLET SPUR - 30202110240088 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
M. Ten Hove,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,UY 2,,,,cpvoBreeder:3,CPVO: 2009-04-29 - Apple - ROYAL GALA - 2009075 (cpvoBreeder) | CPVO: 1982-01-29 - Apple - TENROY - 90039 (cpvoBreeder) | CPVO: Apple - ROYAL GALA - 30202110240087 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Zarger Genectics,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - RICH LADY - 2009093 (cpvoBreeder) | CPVO: Peach - RICH LADY - 30202110240212 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Arnoldo Carbone,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - PAVÍA RUBÍ - 2009097 (cpvoBreeder) | CPVO: Peach - PAVÍA RUBÍ - 30202110240208 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Granja Adhemar Moizo,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - PAVÍA CANARIO - 2009098 (cpvoBreeder) | CPVO: Peach - PAVÍA CANARIO - 30202110240205 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Mr. M. Mitchel,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Apple - MONDIAL GALA - 2009074 (cpvoBreeder) | CPVO: Apple - MONDIAL GALA - 30202110240083 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Viveros Armstrong,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - JUNE GOLD - 2009100 (cpvoBreeder) | CPVO: Peach - JUNE GOLD - 30202110240201 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Miguel A. Ginart,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - GINART - 2009102 (cpvoBreeder) | CPVO: Peach - GINART - 30202110240198 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
M. Kidle,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Apple - GALAXY - 2009073 (cpvoBreeder) | CPVO: Apple - GALAXY - 30202110240073 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
E. A. Ward,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Apple - EARLY RED ONE - 2009077 (cpvoBreeder) | CPVO: Apple - EARLY RED ONE - 30202110240068 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Universidad de Texas,breeder_only_signal,unverified,19,public_program_reference,2,0,0,2,2,False,False,False,True,,,Peach 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Peach - EARLY GRANDE - 2009107 (cpvoBreeder) | CPVO: Peach - EARLY GRANDE - 30202110240191 (cpvoBreeder),contact path present or public program,,No urgent action; revisit after higher-priority profiles.
Fatneva Ol'Ga Evgen'Evna,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,RU 2,,,,cpvoBreeder:2,CPVO: 2008-12-08 - Apple - ORSKOE - 45205 (cpvoBreeder) | CPVO: 2008-12-08 - Apple - ORENBURGSKOE - 45204 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Anderson Robert,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Cherry-Sweet 2,US 2,,,,cpvoBreeder:1,CPVO: 2008-06-10 - Cherry-Sweet - Newfane - 09894352 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Recupero Giuseppe Reforgiato,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Citrus 2,US 2,,,,cpvoBreeder:6,CPVO: 2014-01-30 - Citrus - ALKANTARA - 000436-2010 (cpvoBreeder) | CPVO: 2013-12-27 - Citrus - MANDARED - 000434-2010 (cpvoBreeder) | CPVO: 2013-12-27 - Citrus - MANDALATE - 000435-2010 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
ShATILOV Fedor IL'ICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,RU 2,,,,cpvoBreeder:2,CPVO: 2006-12-26 - Grape - PAMYaT' DOMBKOVSKOJ - 41413 (cpvoBreeder) | CPVO: 2006-12-12 - Grape - ALEShEN'KIN DAR - 41414 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Leota E. Lariza,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 1 | Pear 1,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
ZhURAVEL' Mihail SEMENOVICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,RU 2,,,,cpvoBreeder:2,CPVO: 2004-01-08 - Grape - KIShMISh LUChISTYJ - 21267 (cpvoBreeder) | CPVO: 1997-03-21 - Grape - KODRYaNKA - 21266 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Borzikova Galina Makarovna,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,RU 2,,,,cpvoBreeder:2,CPVO: 2004-01-08 - Grape - KIShMISh LUChISTYJ - 21267 (cpvoBreeder) | CPVO: 1997-03-21 - Grape - KODRYaNKA - 21266 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Hochschule Geisenheim,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,DE 2,,,,cpvoBreeder:38,CPVO: 2025-12-18 - Apple - A8-2-08 - APF 00966 (cpvoBreeder) | CPVO: 2024-08-20 - Grape - Vinto - RBU 00088 (cpvoBreeder) | CPVO: 2024-08-20 - Grape - Libero - RBU 00087 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Beth Crandall,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,cpvoBreeder:7,CPVO: 2003-01-20 - Strawberry - Whitney - 20001220 (cpvoBreeder) | CPVO: 2002-10-30 - Strawberry - WHITNEY - 20000273 (cpvoBreeder) | CPVO: 2000-08-18 - Strawberry - Whitney - 2000263 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Bakonyi Karoly,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,HU 2,,,,cpvoBreeder:2,CPVO: 2001-03-21 - Grape - GEORGIKON 28 - P9601922 (cpvoBreeder) | CPVO: 1996-07-16 - Grape - Magyar Rizling - P9601929 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Bakonyi Laszlo,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,HU 2,,,,cpvoBreeder:2,CPVO: 2001-03-21 - Grape - GEORGIKON 28 - P9601922 (cpvoBreeder) | CPVO: 1996-07-16 - Grape - Magyar Rizling - P9601929 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Olar' Fedor ALEKSEEVICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,RU 2,,,,cpvoBreeder:2,CPVO: 2001-01-10 - Grape - RITON - 34340 (cpvoBreeder) | CPVO: 2000-05-11 - Grape - OSENNIJ ChERNYJ - 20033 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
"Egnach, Zwitserland Häberli",breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,NL 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
"Rafz, Zwitserland Hauenstein",breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,NL 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
"Ahrensburg, Hongarije Sengana Erdbeerhof",breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,NL 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Vlasova Nina Alekseevna,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,RU 2,,,,cpvoBreeder:2,CPVO: 2000-01-21 - Strawberry - UROZhAJNAYa TSGL - 24826 (cpvoBreeder) | CPVO: 2000-01-21 - Strawberry - FEJERVERK - 25823 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Spain Navarra,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Deborah Buszard,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Australia Victoria,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 1 | Citrus 1,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Pavlovskaya Opytnaya Stancziya Vniir,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,BY 2,,,,cpvoBreeder:2,CPVO: 1996-01-01 - Strawberry - PAVLOVCHANKA - 7710291 (cpvoBreeder) | CPVO: 1973-01-01 - Strawberry - FESTIVALNAYA - 5801427 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Drake Larson,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Italy Ferrara,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 1 | Pear 1,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Robert C. Hureau,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
France Le Vaudoue,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Kokinskij Opornyj Punkt Vstisp,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Raspberry 1 | Strawberry 1,BY 2,,,,cpvoBreeder:4,CPVO: 1991-01-01 - Raspberry - BALZAM - 8204616 (cpvoBreeder) | CPVO: 1989-01-01 - Raspberry - METEOR - 6905084 (cpvoBreeder) | CPVO: 1986-01-01 - Strawberry - KOKINSKAYA RANNYAYA - 7405006 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Lloyd A. Lider,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Austin C. Goheen,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Danilova LYuBOV' LUKINIChNA,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,RU 2,,,,cpvoBreeder:2,CPVO: 1987-01-01 - Strawberry - LUCh VIRA - 11051 (cpvoBreeder) | CPVO: 1985-01-01 - Strawberry - RANNYaYa PLOTNAYa - 8551 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Fay E. Triplett,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
D. Babrikov P. Kurtev,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Grape 2,BG 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Charles C. Brunes,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Albin E. Lang,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Edwin P. Wray,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Strawberry 1 | Apple 1,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Sonnoli Elena,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Olive 2,US 2,,,,cpvoBreeder:2,CPVO: 2010-11-02 - Olive - Vas-One - 12378611 (cpvoBreeder) | CPVO: 2009-03-06 - Olive - VAS-ONE - 12381108 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Mr. Stair,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Pear 2,UY 2,,,,cpvoBreeder:2,CPVO: 2009-04-29 - Pear - WILLIAM'S - 2009065 (cpvoBreeder) | CPVO: Pear - WILLIAM'S - 30202110240246 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Lowry David,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Pear 2,US 2,,,,cpvoBreeder:6,CPVO: 2008-12-09 - Pear - Lowry Red - 11386183 (cpvoBreeder) | CPVO: 2008-02-26 - Pear - Carolina Gold - 11386233 (cpvoBreeder) | CPVO: 1991-12-03 - Pear - Royal Forelle - 07500241 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Theodore Dejong,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,US 2,,,,cpvoBreeder:3,CPVO: 2013-12-11 - Plum - Tulare Giant - 2001102 (cpvoBreeder) | CPVO: 2013-11-21 - Plum - Sutter - 2001103 (cpvoBreeder) | CPVO: 2001-04-05 - Peach - Late Ross - 2001101 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Richard Wellington,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Cherry-Sweet 1 | Apple 1,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Harleigh C. Mason,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,US 2,,,,cpvoBreeder:1,CPVO: 2002-05-31 - Apple - ROSY GLOW - 10160991 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Ashley G. Mason,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,US 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Beres Vilmos,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,US 2,,,,cpvoBreeder:2,CPVO: 2003-06-24 - Peach - Goodwin - 09891285 (cpvoBreeder) | CPVO: 2002-10-01 - Peach - Lilleland - 09891286 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Csic-Cambra-Tabuenca-More,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,QZ 2,,,,cpvoBreeder:2,CPVO: 2003-03-12 - Peach - ADARCIAS - RVP19933565 (ES) (cpvoBreeder) | CPVO: 2002-05-23 - Peach - ADARCIAS - RVC11280005 (ES) (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Black Robert Eugene,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,US 2,,,,cpvoBreeder:2,CPVO: 2002-08-13 - Apple - Harry Black Gala cultivar - 09571487 (cpvoBreeder) | CPVO: 2001-05-24 - Apple - HARRY BLACK GALA - 09865061 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Danilova ANIS'Ya Loginovna,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 2,RU 2,,,,cpvoBreeder:2,CPVO: 2002-01-24 - Apple - BOChONOK - 20054 (cpvoBreeder) | CPVO: 1965-01-01 - Apple - LETNEE POLOSATOE - 5130 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Nikitin Boris LEONIDOVICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Apple 1 | Cherry-Sweet 1,RU 2,,,,cpvoBreeder:2,CPVO: 2002-01-14 - Apple - LETNEE ALOE - 14350 (cpvoBreeder) | CPVO: 2001-01-10 - Cherry-Sweet - ARIADNA - 33594 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
You Soon-Ja Im,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Peach 2,US 2,,,,cpvoBreeder:2,CPVO: 2001-07-31 - Peach - Star Light - 09217600 (cpvoBreeder) | CPVO: 2001-07-31 - Peach - Sprinter - 09217599 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Maidstone Engeland Emrs,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Cherry-Sweet 2,NL 2,,,,,,,,No urgent action; revisit after higher-priority profiles.
Turovtsev Nikolaj IVANOVICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Plum 1 | Cherry-Sweet 1,RU 2,,,,cpvoBreeder:2,CPVO: 2000-01-26 - Plum - FIDZhINKA - 17824 (cpvoBreeder) | CPVO: 1986-01-01 - Cherry-Sweet - KRUPNOPLODNAYa - 7864 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Hanin Vladimir FLEGONTOVICh,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,1,False,False,False,False,,,Strawberry 1 | Currant-Black 1,RU 2,,,,cpvoBreeder:2,CPVO: 2000-01-21 - Strawberry - UROZhAJNAYa TSGL - 24826 (cpvoBreeder) | CPVO: 1995-01-01 - Currant-Black - NESRAVNENNAYa - 21232 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
Kovtun Ivan Mykhailovych,breeder_only_signal,unverified,15,triage_queue,2,0,0,2,2,False,False,False,False,,,Pear 1 | Raspberry 1,UA 2,,,,cpvoBreeder:2,CPVO: 2000-01-01 - Pear - ІS 2-10 - 98076001 (cpvoBreeder) | CPVO: 1969-01-01 - Raspberry - Novokytaivs'ka - 51077001 (cpvoBreeder),,,No urgent action; revisit after higher-priority profiles.
